City,Date,High,Low,Precipitation
San Francisco,10/1/2010,20.555555555555557,15.555555555555557,0.0
San Francisco,10/2/2010,21.11111111111111,15.0,0.0
San Francisco,10/3/2010,21.666666666666668,15.0,0.0
San Francisco,10/4/2010,20.555555555555557,15.555555555555557,0.0
San Francisco,10/5/2010,23.88888888888889,13.88888888888889,0.0
San Francisco,10/6/2010,24.444444444444446,16.11111111111111,0.0
San Francisco,10/7/2010,22.22222222222222,14.444444444444445,0.0
San Francisco,10/8/2010,24.444444444444446,13.88888888888889,0.0
San Francisco,10/9/2010,26.11111111111111,13.88888888888889,0.0
San Francisco,10/10/2010,24.444444444444446,15.555555555555557,0.0
San Francisco,10/11/2010,31.111111111111114,15.555555555555557,0.0
San Francisco,10/12/2010,34.44444444444444,18.88888888888889,0.0
San Francisco,10/13/2010,33.333333333333336,18.88888888888889,0.0
San Francisco,10/14/2010,30.0,17.77777777777778,0.0
San Francisco,10/15/2010,24.444444444444446,15.0,0.0
San Francisco,10/16/2010,18.333333333333336,13.88888888888889,0.0
San Francisco,10/17/2010,15.555555555555557,14.444444444444445,0.127
San Francisco,10/18/2010,19.444444444444446,12.222222222222223,0.0
San Francisco,10/19/2010,22.77777777777778,12.222222222222223,0.0
San Francisco,10/20/2010,20.0,12.222222222222223,0.0
San Francisco,10/21/2010,21.666666666666668,16.666666666666668,0.025400000000000002
San Francisco,10/22/2010,18.88888888888889,13.88888888888889,0.0
San Francisco,10/23/2010,20.0,12.777777777777779,0.6858000000000001
San Francisco,10/24/2010,21.11111111111111,16.666666666666668,0.9398
San Francisco,10/25/2010,20.0,14.444444444444445,0.0
San Francisco,10/26/2010,20.0,12.777777777777779,0.0
San Francisco,10/27/2010,18.88888888888889,11.11111111111111,0.0
San Francisco,10/28/2010,22.77777777777778,10.555555555555555,0.0
San Francisco,10/29/2010,17.22222222222222,12.777777777777779,0.20320000000000002
San Francisco,10/30/2010,17.22222222222222,11.11111111111111,0.1524
San Francisco,10/31/2010,18.88888888888889,10.555555555555555,0.0
San Francisco,11/1/2010,22.22222222222222,10.555555555555555,0.0
San Francisco,11/2/2010,22.77777777777778,11.666666666666668,0.0
San Francisco,11/3/2010,23.88888888888889,12.777777777777779,0.0
San Francisco,11/4/2010,25.0,14.444444444444445,0.0
San Francisco,11/5/2010,18.88888888888889,12.222222222222223,0.0
San Francisco,11/6/2010,20.0,12.222222222222223,0.0
San Francisco,11/7/2010,16.11111111111111,11.666666666666668,0.9906
San Francisco,11/8/2010,15.555555555555557,10.0,0.0
San Francisco,11/9/2010,16.11111111111111,7.777777777777779,0.0
San Francisco,11/10/2010,16.11111111111111,11.11111111111111,0.050800000000000005
San Francisco,11/11/2010,18.88888888888889,9.444444444444445,0.0
San Francisco,11/12/2010,18.88888888888889,7.222222222222222,0.0
San Francisco,11/13/2010,21.666666666666668,8.333333333333334,0.0
San Francisco,11/14/2010,25.0,11.11111111111111,0.0
San Francisco,11/15/2010,25.555555555555557,14.444444444444445,0.0
San Francisco,11/16/2010,20.555555555555557,11.666666666666668,0.0
San Francisco,11/17/2010,18.88888888888889,8.333333333333334,0.0
San Francisco,11/18/2010,15.0,7.777777777777779,0.0
San Francisco,11/19/2010,13.333333333333334,7.777777777777779,0.9906
San Francisco,11/20/2010,12.777777777777779,7.222222222222222,1.8288
San Francisco,11/21/2010,12.777777777777779,6.666666666666667,0.508
San Francisco,11/22/2010,13.88888888888889,8.88888888888889,0.025400000000000002
San Francisco,11/23/2010,12.222222222222223,6.111111111111112,0.6096
San Francisco,11/24/2010,10.0,3.3333333333333335,0.0
San Francisco,11/25/2010,11.11111111111111,2.7777777777777777,0.0
San Francisco,11/26/2010,11.666666666666668,2.7777777777777777,0.0
San Francisco,11/27/2010,12.222222222222223,8.333333333333334,1.1176
San Francisco,11/28/2010,11.666666666666668,5.555555555555555,0.0
San Francisco,11/29/2010,12.222222222222223,3.3333333333333335,0.0
San Francisco,11/30/2010,11.11111111111111,3.8888888888888893,0.0
San Francisco,12/1/2010,12.222222222222223,3.8888888888888893,0.0
San Francisco,12/2/2010,11.666666666666668,6.666666666666667,0.0
San Francisco,12/3/2010,12.222222222222223,10.0,0.0
San Francisco,12/4/2010,15.0,10.0,0.050800000000000005
San Francisco,12/5/2010,16.11111111111111,10.0,0.9398
San Francisco,12/6/2010,16.666666666666668,10.0,0.10160000000000001
San Francisco,12/7/2010,15.0,7.222222222222222,0.0
San Francisco,12/8/2010,13.88888888888889,10.0,2.0827999999999998
San Francisco,12/9/2010,15.0,12.222222222222223,0.0
San Francisco,12/10/2010,15.555555555555557,12.777777777777779,0.0
San Francisco,12/11/2010,15.555555555555557,11.11111111111111,0.0
San Francisco,12/12/2010,14.444444444444445,11.11111111111111,0.0
San Francisco,12/13/2010,13.88888888888889,11.666666666666668,0.0
San Francisco,12/14/2010,15.555555555555557,11.11111111111111,0.4572
San Francisco,12/15/2010,12.777777777777779,6.111111111111112,0.0
San Francisco,12/16/2010,11.666666666666668,4.444444444444445,0.10160000000000001
San Francisco,12/17/2010,13.88888888888889,8.88888888888889,1.7526
San Francisco,12/18/2010,16.11111111111111,12.777777777777779,0.8636
San Francisco,12/19/2010,15.0,10.555555555555555,3.4798000000000004
San Francisco,12/20/2010,12.222222222222223,8.88888888888889,0.0
San Francisco,12/21/2010,14.444444444444445,8.333333333333334,0.3556
San Francisco,12/22/2010,12.777777777777779,9.444444444444445,0.40640000000000004
San Francisco,12/23/2010,12.222222222222223,5.555555555555555,0.0
San Francisco,12/24/2010,15.0,5.0,0.0
San Francisco,12/25/2010,13.333333333333334,8.333333333333334,2.1082
San Francisco,12/26/2010,14.444444444444445,7.777777777777779,0.025400000000000002
San Francisco,12/27/2010,12.222222222222223,7.222222222222222,0.0
San Francisco,12/28/2010,13.88888888888889,9.444444444444445,2.286
San Francisco,12/29/2010,13.88888888888889,6.666666666666667,0.2286
